entity_1,relation,entity_2
一种深水少井区岩性油气藏SAC流体界面的预测方法,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
一种深水少井区岩性油气藏SAC流体界面的预测方法,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
一种深水少井区岩性油气藏SAC流体界面的预测方法,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
赵晨露,invented,一种深水少井区岩性油气藏SAC流体界面的预测方法
赵晨露,invented,一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法
刘琼,invented,一种深水少井区岩性油气藏SAC流体界面的预测方法
刘琼,invented,一种深水沉积岩性圈闭识别和定量刻画方法
程涛,invented,一种深水少井区岩性油气藏SAC流体界面的预测方法
程涛,invented,岩性圈闭边界的确定方法、装置、电子设备及存储介质
程涛,invented,一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法
程涛,invented,一种深水沉积岩性圈闭识别和定量刻画方法
刘小龙,invented,一种深水少井区岩性油气藏SAC流体界面的预测方法
刘小龙,invented,岩性圈闭边界的确定方法、装置、电子设备及存储介质
刘小龙,invented,一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法
一种数据采集方法、装置、电子设备及存储介质,keywords,进而提高数据采集节点资源的利用率和数据采集的可扩展性
一种数据采集方法、装置、电子设备及存储介质,keywords,本发明实施例公开了一种数据采集方法
一种数据采集方法、装置、电子设备及存储介质,keywords,本发明实施例的技术方案能够实现数据采集节点资源的可控和隔离
一种数据采集方法、装置、电子设备及存储介质,keywords,根据独享采集任务分发策略确定目标采集节点
一种数据采集方法、装置、电子设备及存储介质,keywords,根据共享采集任务分发策略确定目标采集节点
一种数据采集方法、装置、电子设备及存储介质,keywords,电子设备及存储介质
一种数据采集方法、装置、电子设备及存储介质,keywords,装置
一种数据采集方法、装置、电子设备及存储介质,keywords,该方法包括
一种数据采集方法、装置、电子设备及存储介质,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
一种数据采集方法、装置、电子设备及存储介质,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
汪岳,invented,一种数据采集方法、装置、电子设备及存储介质
刘劲,invented,一种数据采集方法、装置、电子设备及存储介质
董志强,invented,一种数据采集方法、装置、电子设备及存储介质
李志刚,invented,一种数据采集方法、装置、电子设备及存储介质
李志刚,invented,一种增压压缩机闭式实验系统及其全工况控制方法
冯雪,invented,一种数据采集方法、装置、电子设备及存储介质
王连庆,invented,一种数据采集方法、装置、电子设备及存储介质
谢正华,invented,一种数据采集方法、装置、电子设备及存储介质
宋歌,invented,一种数据采集方法、装置、电子设备及存储介质
取样筒短节和取样方法,keywords,连接结构用于连通第一连接管道和第二连接管道
取样筒短节和取样方法,keywords,泥浆腔与取样筒结构的外部连通
取样筒短节和取样方法,keywords,每个取样筒结构内均设有连接结构
取样筒短节和取样方法,keywords,每个取样筒结构内均设有将取样筒结构的内部分为样品腔和泥浆腔的可动活塞
取样筒短节和取样方法,keywords,本发明涉及一种取样筒短节和取样方法
取样筒短节和取样方法,keywords,每个第一连接管道上设有取样阀v1
取样筒短节和取样方法,keywords,每个取样筒结构均通过第一连接管道和第二连接管道分别与流体总管线连接
取样筒短节和取样方法,keywords,本发明可以清除残留的流体
取样筒短节和取样方法,keywords,提高取样的纯度
取样筒短节和取样方法,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
陈永超,invented,取样筒短节和取样方法
陈永超,invented,伸缩短节及同位取样取心装置
秦小飞,invented,取样筒短节和取样方法
秦小飞,invented,伸缩短节及同位取样取心装置
褚晓冬,invented,取样筒短节和取样方法
褚晓冬,invented,伸缩短节及同位取样取心装置
褚晓冬,invented,地层流体取样参数的处理方法、装置及计算设备
褚晓冬,invented,基于井下光谱测量的流体类型识别方法、装置及取样仪
原旭晟,invented,取样筒短节和取样方法
原旭晟,invented,伸缩短节及同位取样取心装置
马俊全,invented,取样筒短节和取样方法
马俊全,invented,伸缩短节及同位取样取心装置
薛永增,invented,取样筒短节和取样方法
薛永增,invented,伸缩短节及同位取样取心装置
张小康,invented,取样筒短节和取样方法
张小康,invented,伸缩短节及同位取样取心装置
余强,invented,取样筒短节和取样方法
余强,invented,地层流体取样参数的处理方法、装置及计算设备
余强,invented,基于井下光谱测量的流体类型识别方法、装置及取样仪
高天瑞,invented,取样筒短节和取样方法
高天瑞,invented,伸缩短节及同位取样取心装置
兰萌,invented,取样筒短节和取样方法
兰萌,invented,伸缩短节及同位取样取心装置
梅少良,invented,取样筒短节和取样方法
梅少良,invented,伸缩短节及同位取样取心装置
李冬军,invented,取样筒短节和取样方法
李冬军,invented,伸缩短节及同位取样取心装置
梁国伟,invented,取样筒短节和取样方法
梁国伟,invented,伸缩短节及同位取样取心装置
多柱状浮体结构内水下机器人的导航方法和装置,keywords,根据本申请的方案
多柱状浮体结构内水下机器人的导航方法和装置,keywords,本申请涉及一种多柱状浮体结构内水下机器人的导航方法和装置
多柱状浮体结构内水下机器人的导航方法和装置,keywords,该方法包括
多柱状浮体结构内水下机器人的导航方法和装置,keywords,驱动环和胀裂环
多柱状浮体结构内水下机器人的导航方法和装置,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
多柱状浮体结构内水下机器人的导航方法和装置,keywords,本发明公开了一种热采油田放喷气安全排放和伴生气利用的生产系统及方法
多柱状浮体结构内水下机器人的导航方法和装置,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
多柱状浮体结构内水下机器人的导航方法和装置,keywords,本发明公开了一种用于电缆压接的组合式工装
多柱状浮体结构内水下机器人的导航方法和装置,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
多柱状浮体结构内水下机器人的导航方法和装置,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
张秀林,invented,多柱状浮体结构内水下机器人的导航方法和装置
张秀林,invented,规避牺牲阳极的装置和水下机器人及方法
张秀林,invented,一种增压压缩机闭式实验系统及其全工况控制方法
张秀林,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
尤学刚,invented,多柱状浮体结构内水下机器人的导航方法和装置
尤学刚,invented,规避牺牲阳极的装置和水下机器人及方法
尤学刚,invented,一种海洋石油用立管柔性接头弹性体元件及其制造方法
张伯莹,invented,多柱状浮体结构内水下机器人的导航方法和装置
张伯莹,invented,规避牺牲阳极的装置和水下机器人及方法
房精哲,invented,多柱状浮体结构内水下机器人的导航方法和装置
房精哲,invented,规避牺牲阳极的装置和水下机器人及方法
陈刚,invented,多柱状浮体结构内水下机器人的导航方法和装置
陈刚,invented,规避牺牲阳极的装置和水下机器人及方法
高尚磊,invented,多柱状浮体结构内水下机器人的导航方法和装置
高尚磊,invented,规避牺牲阳极的装置和水下机器人及方法
薛建,invented,多柱状浮体结构内水下机器人的导航方法和装置
薛建,invented,规避牺牲阳极的装置和水下机器人及方法
张红良,invented,多柱状浮体结构内水下机器人的导航方法和装置
姚广钊,invented,多柱状浮体结构内水下机器人的导航方法和装置
侯明波,invented,多柱状浮体结构内水下机器人的导航方法和装置
武永锋,invented,多柱状浮体结构内水下机器人的导航方法和装置
李清明,invented,多柱状浮体结构内水下机器人的导航方法和装置
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,氮硫掺杂碳量子点改性环氧树脂防腐涂层的粘结强度提高了146
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,本发明提供的氮硫掺杂碳量子点改性环氧树脂防腐涂料
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,显著提高了对金属表面的腐蚀防护性能
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,氮硫掺杂碳量子点改性环氧树脂防腐涂层可以在金属表面形成吸附层
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,本发明提供了一种氮硫掺杂碳量子点改性环氧树脂涂料及制备方法与应用
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,氮硫掺杂碳量子点改性环氧树脂防腐涂层
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,本发明涉及一种油气田生产过程排放气的回收利用系统
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
氮硫掺杂碳量子点改性环氧树脂涂料及其制备方法与应用,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
